,sd
83272,"{'JAMESCRAIGWATSON|NATIONALITY|CANADA', '103HERA|DISCOVERER|JAMESCRAIGWATSON', '103HERA|APOAPSIS|437170000.0(KILOMETRES)', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN'}"
83274,"{'JAMESCRAIGWATSON|NATIONALITY|CANADA', '103HERA|DISCOVERER|JAMESCRAIGWATSON', '103HERA|APOAPSIS|437170000.0(KILOMETRES)', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN'}"
83276,"{'N.R.POGSON|DEATHPLACE|CHENNAI', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', 'N.R.POGSON|BIRTHPLACE|NOTTINGHAM', '107CAMILLA|DISCOVERER|N.R.POGSON'}"
83278,"{'N.R.POGSON|DEATHPLACE|CHENNAI', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', 'N.R.POGSON|BIRTHPLACE|NOTTINGHAM', '107CAMILLA|DISCOVERER|N.R.POGSON'}"
83280,"{'N.R.POGSON|DEATHPLACE|CHENNAI', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', 'N.R.POGSON|BIRTHPLACE|NOTTINGHAM', '107CAMILLA|DISCOVERER|N.R.POGSON'}"
83282,"{'1089TAMA|EPOCH|2005-11-26', '1089TAMA|PERIAPSIS|288749000000.0', '1089TAMA|FORMERNAME|A894VAA904VD', '1089TAMA|ORBITALPERIOD|1202.846(DAYS)'}"
83284,"{'1089TAMA|EPOCH|2005-11-26', '1089TAMA|PERIAPSIS|288749000000.0', '1089TAMA|FORMERNAME|A894VAA904VD', '1089TAMA|ORBITALPERIOD|1202.846(DAYS)'}"
83286,"{'1089TAMA|EPOCH|2005-11-26', '1089TAMA|PERIAPSIS|288749000000.0', '1089TAMA|FORMERNAME|A894VAA904VD', '1089TAMA|ORBITALPERIOD|1202.846(DAYS)'}"
83288,"{'1089TAMA|EPOCH|2005-11-26', '1089TAMA|ESCAPEVELOCITY|0.0068(KILOMETREPERSECONDS)', '1089TAMA|APOAPSIS|373513000.0(KILOMETRES)', '1089TAMA|ORBITALPERIOD|1202.846(DAYS)'}"
83290,"{'1089TAMA|EPOCH|2005-11-26', '1089TAMA|ESCAPEVELOCITY|0.0068(KILOMETREPERSECONDS)', '1089TAMA|APOAPSIS|373513000.0(KILOMETRES)', '1089TAMA|ORBITALPERIOD|1202.846(DAYS)'}"
83292,"{'1089TAMA|EPOCH|2005-11-26', '1089TAMA|ESCAPEVELOCITY|0.0068(KILOMETREPERSECONDS)', '1089TAMA|APOAPSIS|373513000.0(KILOMETRES)', '1089TAMA|ORBITALPERIOD|1202.846(DAYS)'}"
83294,"{'1097VICIA|EPOCH|2006-12-31', '1097VICIA|MASS|9.8(KILOGRAMS)', '1097VICIA|ORBITALPERIOD|135589000.0', '1097VICIA|APOAPSIS|511592000.0(KILOMETRES)'}"
83296,"{'1097VICIA|EPOCH|2006-12-31', '1097VICIA|MASS|9.8(KILOGRAMS)', '1097VICIA|ORBITALPERIOD|135589000.0', '1097VICIA|APOAPSIS|511592000.0(KILOMETRES)'}"
83298,"{'1097VICIA|EPOCH|2006-12-31', '1097VICIA|MASS|9.8(KILOGRAMS)', '1097VICIA|ORBITALPERIOD|135589000.0', '1097VICIA|APOAPSIS|511592000.0(KILOMETRES)'}"
83300,"{'109FELICITAS|ORBITALPERIOD|139705000.0', '109FELICITAS|EPOCH|2006-12-31', '109FELICITAS|ESCAPEVELOCITY|0.0473(KILOMETREPERSECONDS)', '109FELICITAS|PERIAPSIS|283326000000.0'}"
83302,"{'109FELICITAS|ORBITALPERIOD|139705000.0', '109FELICITAS|EPOCH|2006-12-31', '109FELICITAS|ESCAPEVELOCITY|0.0473(KILOMETREPERSECONDS)', '109FELICITAS|PERIAPSIS|283326000000.0'}"
83304,"{'109FELICITAS|ORBITALPERIOD|139705000.0', '109FELICITAS|EPOCH|2006-12-31', '109FELICITAS|ESCAPEVELOCITY|0.0473(KILOMETREPERSECONDS)', '109FELICITAS|PERIAPSIS|283326000000.0'}"
83306,"{'10HYGIEA|ORBITALPERIOD|5.57(DAYS)', '10HYGIEA|EPOCH|2015-06-27', '10HYGIEA|PERIAPSIS|416136000000.0', '10HYGIEA|FORMERNAME|A900GA'}"
83308,"{'10HYGIEA|ORBITALPERIOD|5.57(DAYS)', '10HYGIEA|EPOCH|2015-06-27', '10HYGIEA|PERIAPSIS|416136000000.0', '10HYGIEA|FORMERNAME|A900GA'}"
83310,"{'10HYGIEA|ORBITALPERIOD|5.57(DAYS)', '10HYGIEA|EPOCH|2015-06-27', '10HYGIEA|PERIAPSIS|416136000000.0', '10HYGIEA|FORMERNAME|A900GA'}"
83312,"{'1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|APOAPSIS|520906000.0(KILOMETRES)', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
83314,"{'1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|APOAPSIS|520906000.0(KILOMETRES)', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
83316,"{'1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|PERIAPSIS|445895000000.0', '1101CLEMATIS|ORBITALPERIOD|183309000.0', '1101CLEMATIS|FORMERNAME|1928SJ'}"
83318,"{'1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|PERIAPSIS|445895000000.0', '1101CLEMATIS|ORBITALPERIOD|183309000.0', '1101CLEMATIS|FORMERNAME|1928SJ'}"
83320,"{'1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|PERIAPSIS|445895000000.0', '1101CLEMATIS|ORBITALPERIOD|183309000.0', '1101CLEMATIS|FORMERNAME|1928SJ'}"
83322,"{'1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|PERIAPSIS|445895000000.0', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
83324,"{'1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|PERIAPSIS|445895000000.0', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
83326,"{'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ALBANY,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
83328,"{'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ALBANY,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
83330,"{'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ALBANY,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
83332,"{'FULTONCOUNTY,GEORGIA|COUNTYSEAT|ATLANTA', 'ALPHARETTA,GEORGIA|ISPARTOF|FULTONCOUNTY,GEORGIA', 'ALPHARETTA,GEORGIA|COUNTRY|UNITEDSTATES', 'ALPHARETTA,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
83334,"{'FULTONCOUNTY,GEORGIA|COUNTYSEAT|ATLANTA', 'ALPHARETTA,GEORGIA|ISPARTOF|FULTONCOUNTY,GEORGIA', 'ALPHARETTA,GEORGIA|COUNTRY|UNITEDSTATES', 'ALPHARETTA,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
83336,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS', 'POTTERCOUNTY,TEXAS|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83338,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS', 'POTTERCOUNTY,TEXAS|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83340,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS', 'POTTERCOUNTY,TEXAS|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83342,"{'ANAHEIM,CALIFORNIA|LEADERTITLE|CALIFORNIASTATEASSEMBLY', 'CALIFORNIA|LANGUAGE|SPANISHLANGUAGE', 'CALIFORNIASTATEASSEMBLY|LOCATION|CALIFORNIASTATECAPITOL', 'ANAHEIM,CALIFORNIA|ISPARTOF|CALIFORNIA'}"
83344,"{'ANAHEIM,CALIFORNIA|LEADERTITLE|CALIFORNIASTATEASSEMBLY', 'CALIFORNIA|LANGUAGE|SPANISHLANGUAGE', 'CALIFORNIASTATEASSEMBLY|LOCATION|CALIFORNIASTATECAPITOL', 'ANAHEIM,CALIFORNIA|ISPARTOF|CALIFORNIA'}"
83346,"{'ANAHEIM,CALIFORNIA|LEADERTITLE|CALIFORNIASTATEASSEMBLY', 'CALIFORNIA|LANGUAGE|SPANISHLANGUAGE', 'CALIFORNIASTATEASSEMBLY|LOCATION|CALIFORNIASTATECAPITOL', 'ANAHEIM,CALIFORNIA|ISPARTOF|CALIFORNIA'}"
83348,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83350,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83352,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83354,"{'ATLANTICCITY,NEWJERSEY|AREACODE|609', 'ATLANTICCITY,NEWJERSEY|LEADERTITLE|MAYORSOFATLANTICCITY,NEWJERSEY', 'ATLANTICCITY,NEWJERSEY|POPULATIONDENSITY|1421.2(INHABITANTSPERSQUAREKILOMETRE)', 'ATLANTICCITY,NEWJERSEY|AREATOTAL|44.125(SQUAREKILOMETRES)'}"
83356,"{'ATLANTICCITY,NEWJERSEY|AREACODE|609', 'ATLANTICCITY,NEWJERSEY|LEADERTITLE|MAYORSOFATLANTICCITY,NEWJERSEY', 'ATLANTICCITY,NEWJERSEY|POPULATIONDENSITY|1421.2(INHABITANTSPERSQUAREKILOMETRE)', 'ATLANTICCITY,NEWJERSEY|AREATOTAL|44.125(SQUAREKILOMETRES)'}"
83358,"{'ATLANTICCITY,NEWJERSEY|AREACODE|609', 'ATLANTICCITY,NEWJERSEY|LEADERTITLE|MAYORSOFATLANTICCITY,NEWJERSEY', 'ATLANTICCITY,NEWJERSEY|POPULATIONDENSITY|1421.2(INHABITANTSPERSQUAREKILOMETRE)', 'ATLANTICCITY,NEWJERSEY|AREATOTAL|44.125(SQUAREKILOMETRES)'}"
83360,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES'}"
83362,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES'}"
83364,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES'}"
83366,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES'}"
83368,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES'}"
83370,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES'}"
83372,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTYSEAT|OPELIKA,ALABAMA'}"
83374,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTYSEAT|OPELIKA,ALABAMA'}"
83376,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTYSEAT|OPELIKA,ALABAMA'}"
83378,"{'AUBURN,WASHINGTON|COUNTRY|UNITEDSTATES', 'AUBURN,WASHINGTON|ISPARTOF|KINGCOUNTY,WASHINGTON', 'AUBURN,WASHINGTON|ISPARTOF|WASHINGTON(STATE)', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83380,"{'AUBURN,WASHINGTON|COUNTRY|UNITEDSTATES', 'AUBURN,WASHINGTON|ISPARTOF|KINGCOUNTY,WASHINGTON', 'AUBURN,WASHINGTON|ISPARTOF|WASHINGTON(STATE)', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83382,"{'AUBURN,WASHINGTON|COUNTRY|UNITEDSTATES', 'AUBURN,WASHINGTON|ISPARTOF|KINGCOUNTY,WASHINGTON', 'AUBURN,WASHINGTON|ISPARTOF|WASHINGTON(STATE)', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83384,"{'TEXAS|LARGESTCITY|HOUSTON', 'WILLIAMSONCOUNTY,TEXAS|COUNTYSEAT|GEORGETOWN,TEXAS', 'AUSTIN,TEXAS|ISPARTOF|TEXAS', 'AUSTIN,TEXAS|ISPARTOF|WILLIAMSONCOUNTY,TEXAS'}"
83386,"{'TEXAS|LARGESTCITY|HOUSTON', 'WILLIAMSONCOUNTY,TEXAS|COUNTYSEAT|GEORGETOWN,TEXAS', 'AUSTIN,TEXAS|ISPARTOF|TEXAS', 'AUSTIN,TEXAS|ISPARTOF|WILLIAMSONCOUNTY,TEXAS'}"
83388,"{'TEXAS|LARGESTCITY|HOUSTON', 'WILLIAMSONCOUNTY,TEXAS|COUNTYSEAT|GEORGETOWN,TEXAS', 'AUSTIN,TEXAS|ISPARTOF|TEXAS', 'AUSTIN,TEXAS|ISPARTOF|WILLIAMSONCOUNTY,TEXAS'}"
83390,"{'TEXAS|LARGESTCITY|HOUSTON', 'HAYSCOUNTY,TEXAS|COUNTYSEAT|SANMARCOS,TEXAS', 'AUSTIN,TEXAS|ISPARTOF|TEXAS', 'AUSTIN,TEXAS|ISPARTOF|HAYSCOUNTY,TEXAS'}"
83392,"{'TEXAS|LARGESTCITY|HOUSTON', 'HAYSCOUNTY,TEXAS|COUNTYSEAT|SANMARCOS,TEXAS', 'AUSTIN,TEXAS|ISPARTOF|TEXAS', 'AUSTIN,TEXAS|ISPARTOF|HAYSCOUNTY,TEXAS'}"
83394,"{'TEXAS|LARGESTCITY|HOUSTON', 'HAYSCOUNTY,TEXAS|COUNTYSEAT|SANMARCOS,TEXAS', 'AUSTIN,TEXAS|ISPARTOF|TEXAS', 'AUSTIN,TEXAS|ISPARTOF|HAYSCOUNTY,TEXAS'}"
83396,"{'ANDERSON,INDIANA|ISPARTOF|INDIANA', 'INDIANA|CAPITAL|INDIANAPOLIS', 'INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|ADAMS,FALLCREEK,LAFAYETTE,RICHLAND,UNION'}"
83398,"{'ANDERSON,INDIANA|ISPARTOF|INDIANA', 'INDIANA|CAPITAL|INDIANAPOLIS', 'INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|ADAMS,FALLCREEK,LAFAYETTE,RICHLAND,UNION'}"
83400,"{'ANDERSON,INDIANA|ISPARTOF|INDIANA', 'INDIANA|CAPITAL|INDIANAPOLIS', 'INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|ADAMS,FALLCREEK,LAFAYETTE,RICHLAND,UNION'}"
83402,"{'ANDERSON,INDIANA|ISPARTOF|INDIANA', 'INDIANA|CAPITAL|INDIANAPOLIS', 'LAFAYETTETOWNSHIP,MADISONCOUNTY,INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|LAFAYETTETOWNSHIP,MADISONCOUNTY,INDIANA'}"
83404,"{'ANDERSON,INDIANA|ISPARTOF|INDIANA', 'INDIANA|CAPITAL|INDIANAPOLIS', 'LAFAYETTETOWNSHIP,MADISONCOUNTY,INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|LAFAYETTETOWNSHIP,MADISONCOUNTY,INDIANA'}"
83406,"{'ANDERSON,INDIANA|ISPARTOF|INDIANA', 'INDIANA|CAPITAL|INDIANAPOLIS', 'LAFAYETTETOWNSHIP,MADISONCOUNTY,INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|LAFAYETTETOWNSHIP,MADISONCOUNTY,INDIANA'}"
83408,"{'TEXAS|COUNTRY|UNITEDSTATES', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|LARGESTCITY|HOUSTON', 'ARLINGTON,TEXAS|ISPARTOF|TEXAS'}"
83410,"{'TEXAS|COUNTRY|UNITEDSTATES', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|LARGESTCITY|HOUSTON', 'ARLINGTON,TEXAS|ISPARTOF|TEXAS'}"
83412,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBANY,OREGON|ISPARTOF|BENTONCOUNTY,OREGON', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83414,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBANY,OREGON|ISPARTOF|BENTONCOUNTY,OREGON', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83416,"{'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBANY,OREGON|ISPARTOF|BENTONCOUNTY,OREGON', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83418,"{'UNITEDSTATES|LARGESTCITY|NEWYORKCITY', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83420,"{'UNITEDSTATES|LARGESTCITY|NEWYORKCITY', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83422,"{'UNITEDSTATES|LARGESTCITY|NEWYORKCITY', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
83424,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83426,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83428,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83430,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|DEMONYM|AMERICANS'}"
83432,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|DEMONYM|AMERICANS'}"
83434,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|DEMONYM|AMERICANS'}"
83436,"{'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'ALBANY,OREGON|ISPARTOF|LINNCOUNTY,OREGON', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
83438,"{'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'ALBANY,OREGON|ISPARTOF|LINNCOUNTY,OREGON', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
83440,"{'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'ALBANY,OREGON|ISPARTOF|LINNCOUNTY,OREGON', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
83442,"{'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'AKRON,OHIO|COUNTRY|UNITEDSTATES', 'AKRON,OHIO|ISPARTOF|SUMMITCOUNTY,OHIO', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
83444,"{'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'AKRON,OHIO|COUNTRY|UNITEDSTATES', 'AKRON,OHIO|ISPARTOF|SUMMITCOUNTY,OHIO', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
83446,"{'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'AKRON,OHIO|COUNTRY|UNITEDSTATES', 'AKRON,OHIO|ISPARTOF|SUMMITCOUNTY,OHIO', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
83448,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'ALABAMA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES'}"
83450,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'ALABAMA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES'}"
83452,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'ALABAMA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES'}"
83454,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES'}"
83456,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES'}"
83458,"{'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'AUBURN,ALABAMA|COUNTRY|UNITEDSTATES'}"
83460,"{'ALBUQUERQUE,NEWMEXICO|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'ALBUQUERQUE,NEWMEXICO|ISPARTOF|NEWMEXICO'}"
83462,"{'ALBUQUERQUE,NEWMEXICO|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'ALBUQUERQUE,NEWMEXICO|ISPARTOF|NEWMEXICO'}"
83464,"{'ALBUQUERQUE,NEWMEXICO|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'ALBUQUERQUE,NEWMEXICO|ISPARTOF|NEWMEXICO'}"
83466,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
83468,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|INDIANA'}"
