,sd
41993,"{'ADONISGEORGIADIS|BIRTHPLACE|GREECE', 'ADONISGEORGIADIS|BIRTHPLACE|ATHENS', 'ADONISGEORGIADIS|OFFICE(WORKEDAT,WORKEDAS)|MEMBEROFTHEHELLENICPARLIAMENT', 'ADONISGEORGIADIS|SUCCESSOR|MAKISVORIDIS'}"
41994,"{'HOUSEOFREPRESENTATIVES(NETHERLANDS)|LEADERNAME|KHADIJAARIB', 'AGNESKANT|NATIONALITY|NETHERLANDS', 'NETHERLANDS|LEADERNAME|MARKRUTTE', 'AGNESKANT|OFFICE(WORKEDAT,WORKEDAS)|HOUSEOFREPRESENTATIVES(NETHERLANDS)'}"
41995,"{'HOUSEOFREPRESENTATIVES(NETHERLANDS)|LEADERNAME|KHADIJAARIB', 'AGNESKANT|NATIONALITY|NETHERLANDS', 'NETHERLANDS|LEADERNAME|MARKRUTTE', 'AGNESKANT|OFFICE(WORKEDAT,WORKEDAS)|HOUSEOFREPRESENTATIVES(NETHERLANDS)'}"
41996,"{'HOUSEOFREPRESENTATIVES(NETHERLANDS)|LEADERNAME|KHADIJAARIB', 'AGNESKANT|NATIONALITY|NETHERLANDS', 'NETHERLANDS|LEADERNAME|MARKRUTTE', 'AGNESKANT|OFFICE(WORKEDAT,WORKEDAS)|HOUSEOFREPRESENTATIVES(NETHERLANDS)'}"
41997,"{'SOCIALISTPARTY(NETHERLANDS)|COLOUR|RED', 'AGNESKANT|NATIONALITY|NETHERLANDS', 'NETHERLANDS|LEADERNAME|MARKRUTTE', 'AGNESKANT|PARTY|SOCIALISTPARTY(NETHERLANDS)'}"
41998,"{'SOCIALISTPARTY(NETHERLANDS)|COLOUR|RED', 'AGNESKANT|NATIONALITY|NETHERLANDS', 'NETHERLANDS|LEADERNAME|MARKRUTTE', 'AGNESKANT|PARTY|SOCIALISTPARTY(NETHERLANDS)'}"
41999,"{'SOCIALISTPARTY(NETHERLANDS)|COLOUR|RED', 'AGNESKANT|NATIONALITY|NETHERLANDS', 'NETHERLANDS|LEADERNAME|MARKRUTTE', 'AGNESKANT|PARTY|SOCIALISTPARTY(NETHERLANDS)'}"
42000,"{'AGNESKANT|RESIDENCE|DOESBURG', 'AGNESKANT|OFFICE(WORKEDAT,WORKEDAS)|MEMBEROFTHEHOUSEOFREPRESENTATIVES', 'AGNESKANT|BIRTHPLACE|WESTGERMANY', 'AGNESKANT|ALMAMATER|RADBOUDUNIVERSITYNIJMEGEN'}"
42001,"{'AGNESKANT|RESIDENCE|DOESBURG', 'AGNESKANT|OFFICE(WORKEDAT,WORKEDAS)|MEMBEROFTHEHOUSEOFREPRESENTATIVES', 'AGNESKANT|BIRTHPLACE|WESTGERMANY', 'AGNESKANT|ALMAMATER|RADBOUDUNIVERSITYNIJMEGEN'}"
42002,"{'AIREYNEAVE|ACTIVEYEARSSTARTDATE|1974-03-04', 'AIREYNEAVE|BATTLES|WORLDWARII', 'AIREYNEAVE|BIRTHPLACE|KNIGHTSBRIDGE,LONDON', 'AIREYNEAVE|ACTIVEYEARSENDDATE|1979-03-30'}"
42003,"{'AIREYNEAVE|ACTIVEYEARSSTARTDATE|1974-03-04', 'AIREYNEAVE|BATTLES|WORLDWARII', 'AIREYNEAVE|BIRTHPLACE|KNIGHTSBRIDGE,LONDON', 'AIREYNEAVE|ACTIVEYEARSENDDATE|1979-03-30'}"
42004,"{'AIREYNEAVE|ACTIVEYEARSSTARTDATE|1974-03-04', 'AIREYNEAVE|BATTLES|WORLDWARII', 'AIREYNEAVE|BIRTHPLACE|KNIGHTSBRIDGE,LONDON', 'AIREYNEAVE|ACTIVEYEARSENDDATE|1979-03-30'}"
42005,"{'ALBERTB.WHITE|DATEOFDEATH|1941-07-03', 'ALBERTB.WHITE|BIRTHYEAR|1856', 'ALBERTB.WHITE|DEATHYEAR|1941', 'ALBERTB.WHITE|BIRTHDATE|1856-09-22'}"
42006,"{'ALBERTB.WHITE|DATEOFDEATH|1941-07-03', 'ALBERTB.WHITE|BIRTHYEAR|1856', 'ALBERTB.WHITE|DEATHYEAR|1941', 'ALBERTB.WHITE|BIRTHDATE|1856-09-22'}"
42007,"{'ALBERTB.WHITE|DATEOFDEATH|1941-07-03', 'ALBERTB.WHITE|BIRTHYEAR|1856', 'ALBERTB.WHITE|DEATHYEAR|1941', 'ALBERTB.WHITE|BIRTHDATE|1856-09-22'}"
42008,"{'ALBERTB.WHITE|DATEOFDEATH|1941-07-03', 'ALBERTB.WHITE|DEATHPLACE|PARKERSBURG,WESTVIRGINIA', 'ALBERTB.WHITE|DEATHYEAR|1941', 'ALBERTB.WHITE|BIRTHDATE|1856-09-22'}"
42009,"{'ALBERTB.WHITE|DATEOFDEATH|1941-07-03', 'ALBERTB.WHITE|DEATHPLACE|PARKERSBURG,WESTVIRGINIA', 'ALBERTB.WHITE|DEATHYEAR|1941', 'ALBERTB.WHITE|BIRTHDATE|1856-09-22'}"
42010,"{'ALBERTB.WHITE|DATEOFDEATH|1941-07-03', 'ALBERTB.WHITE|DEATHPLACE|PARKERSBURG,WESTVIRGINIA', 'ALBERTB.WHITE|DEATHYEAR|1941', 'ALBERTB.WHITE|BIRTHDATE|1856-09-22'}"
42011,"{'ALBERTJENNINGSFOUNTAIN|BATTLES|AMERICANCIVILWAR', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|NEWYORK', 'AMERICANCIVILWAR|COMMANDER|JEFFERSONDAVIS', 'NEWYORK|LANGUAGE|FRENCHLANGUAGE'}"
42012,"{'ALBERTJENNINGSFOUNTAIN|BATTLES|AMERICANCIVILWAR', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|NEWYORK', 'AMERICANCIVILWAR|COMMANDER|JEFFERSONDAVIS', 'NEWYORK|LANGUAGE|FRENCHLANGUAGE'}"
42013,"{'ALBERTJENNINGSFOUNTAIN|BATTLES|AMERICANCIVILWAR', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|NEWYORK', 'AMERICANCIVILWAR|COMMANDER|JEFFERSONDAVIS', 'NEWYORK|LANGUAGE|FRENCHLANGUAGE'}"
42014,"{'ALBERTJENNINGSFOUNTAIN|DEATHPLACE|NEWMEXICOTERRITORY', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|NEWYORKCITY', 'ALBERTJENNINGSFOUNTAIN|DEATHPLACE|DONAANACOUNTY,NEWMEXICO', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|STATENISLAND'}"
42015,"{'ALBERTJENNINGSFOUNTAIN|DEATHPLACE|NEWMEXICOTERRITORY', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|NEWYORKCITY', 'ALBERTJENNINGSFOUNTAIN|DEATHPLACE|DONAANACOUNTY,NEWMEXICO', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|STATENISLAND'}"
42016,"{'ALBERTJENNINGSFOUNTAIN|DEATHPLACE|NEWMEXICOTERRITORY', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|NEWYORKCITY', 'ALBERTJENNINGSFOUNTAIN|DEATHPLACE|DONAANACOUNTY,NEWMEXICO', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|STATENISLAND'}"
42017,"{'ARGENTINA|LANGUAGE|SPANISHLANGUAGE', 'BUENOSAIRES|LEADERNAME|HORACIORODRIGUEZLARRETA', 'ALBERTOTEISAIRE|NATIONALITY|ARGENTINA', 'ALBERTOTEISAIRE|DEATHPLACE|BUENOSAIRES'}"
42018,"{'ARGENTINA|LANGUAGE|SPANISHLANGUAGE', 'BUENOSAIRES|LEADERNAME|HORACIORODRIGUEZLARRETA', 'ALBERTOTEISAIRE|NATIONALITY|ARGENTINA', 'ALBERTOTEISAIRE|DEATHPLACE|BUENOSAIRES'}"
42019,"{'ARGENTINA|LANGUAGE|SPANISHLANGUAGE', 'ALBERTOTEISAIRE|PARTY|JUSTICIALISTPARTY', 'ALBERTOTEISAIRE|INOFFICEWHILEPRESIDENT|JUANPERON', 'ALBERTOTEISAIRE|NATIONALITY|ARGENTINA'}"
42020,"{'ARGENTINA|LANGUAGE|SPANISHLANGUAGE', 'ALBERTOTEISAIRE|PARTY|JUSTICIALISTPARTY', 'ALBERTOTEISAIRE|INOFFICEWHILEPRESIDENT|JUANPERON', 'ALBERTOTEISAIRE|NATIONALITY|ARGENTINA'}"
42021,"{'ARGENTINA|LANGUAGE|SPANISHLANGUAGE', 'ALBERTOTEISAIRE|PARTY|JUSTICIALISTPARTY', 'ALBERTOTEISAIRE|INOFFICEWHILEPRESIDENT|JUANPERON', 'ALBERTOTEISAIRE|NATIONALITY|ARGENTINA'}"
42022,"{'ALFREDN.PHILLIPS|OFFICE(WORKEDAT,WORKEDAS)|MAYOROFSTAMFORD,CONNECTICUT', 'UNITEDSTATESARMY|BATTLES|WHISKEYREBELLION', 'ALFREDN.PHILLIPS|BIRTHPLACE|CONNECTICUT', 'ALFREDN.PHILLIPS|MILITARYBRANCH|UNITEDSTATESARMY'}"
42023,"{'ALFREDN.PHILLIPS|OFFICE(WORKEDAT,WORKEDAS)|MAYOROFSTAMFORD,CONNECTICUT', 'UNITEDSTATESARMY|BATTLES|WHISKEYREBELLION', 'ALFREDN.PHILLIPS|BIRTHPLACE|CONNECTICUT', 'ALFREDN.PHILLIPS|MILITARYBRANCH|UNITEDSTATESARMY'}"
42024,"{'ALFREDN.PHILLIPS|OFFICE(WORKEDAT,WORKEDAS)|MAYOROFSTAMFORD,CONNECTICUT', 'UNITEDSTATESARMY|BATTLES|WHISKEYREBELLION', 'ALFREDN.PHILLIPS|BIRTHPLACE|CONNECTICUT', 'ALFREDN.PHILLIPS|MILITARYBRANCH|UNITEDSTATESARMY'}"
42025,"{'ALFREDN.PHILLIPS|SUCCESSOR|ALBERTE.AUSTIN', 'ALFREDN.PHILLIPS|BIRTHPLACE|CONNECTICUT', 'ALFREDN.PHILLIPS|OFFICE(WORKEDAT,WORKEDAS)|UNITEDSTATESHOUSEOFREPRESENTATIVES', 'ALFREDN.PHILLIPS|PARTY|DEMOCRATICPARTY(UNITEDSTATES)'}"
42026,"{'ALFREDN.PHILLIPS|SUCCESSOR|ALBERTE.AUSTIN', 'ALFREDN.PHILLIPS|BIRTHPLACE|CONNECTICUT', 'ALFREDN.PHILLIPS|OFFICE(WORKEDAT,WORKEDAS)|UNITEDSTATESHOUSEOFREPRESENTATIVES', 'ALFREDN.PHILLIPS|PARTY|DEMOCRATICPARTY(UNITEDSTATES)'}"
42027,"{'ALFREDN.PHILLIPS|SUCCESSOR|ALBERTE.AUSTIN', 'ALFREDN.PHILLIPS|BIRTHPLACE|CONNECTICUT', 'ALFREDN.PHILLIPS|OFFICE(WORKEDAT,WORKEDAS)|UNITEDSTATESHOUSEOFREPRESENTATIVES', 'ALFREDN.PHILLIPS|PARTY|DEMOCRATICPARTY(UNITEDSTATES)'}"
42028,"{'ALLANSHIVERS|MILITARYBRANCH|UNITEDSTATESARMY', 'ALLANSHIVERS|BATTLES|WORLDWARII', 'ALLANSHIVERS|ACTIVEYEARSSTARTDATE|1947-01-21', 'WORLDWARII|COMMANDER|JOSEPHSTALIN'}"
42029,"{'ALLANSHIVERS|MILITARYBRANCH|UNITEDSTATESARMY', 'ALLANSHIVERS|BATTLES|WORLDWARII', 'ALLANSHIVERS|ACTIVEYEARSSTARTDATE|1947-01-21', 'WORLDWARII|COMMANDER|JOSEPHSTALIN'}"
42030,"{'ALLANSHIVERS|MILITARYBRANCH|UNITEDSTATESARMY', 'ALLANSHIVERS|BATTLES|WORLDWARII', 'ALLANSHIVERS|ACTIVEYEARSSTARTDATE|1947-01-21', 'WORLDWARII|COMMANDER|JOSEPHSTALIN'}"
42031,"{'ALVAHSABIN|REGION|VERMONTS3RDCONGRESSIONALDISTRICT', 'VERMONT|LARGESTCITY|BURLINGTON,VERMONT', 'ALVAHSABIN|STATE|VERMONT', 'ALVAHSABIN|BIRTHDATE|1793-10-23'}"
42032,"{'ALVAHSABIN|REGION|VERMONTS3RDCONGRESSIONALDISTRICT', 'VERMONT|LARGESTCITY|BURLINGTON,VERMONT', 'ALVAHSABIN|STATE|VERMONT', 'ALVAHSABIN|BIRTHDATE|1793-10-23'}"
42033,"{'ALVAHSABIN|REGION|VERMONTS3RDCONGRESSIONALDISTRICT', 'VERMONT|LARGESTCITY|BURLINGTON,VERMONT', 'ALVAHSABIN|STATE|VERMONT', 'ALVAHSABIN|BIRTHDATE|1793-10-23'}"
42034,"{'ALVAHSABIN|SUCCESSOR|HOMERELIHUROYCE', 'ALVAHSABIN|RELIGION|BAPTISTS', 'ALVAHSABIN|BIRTHPLACE|GEORGIA,VERMONT', 'ALVAHSABIN|OFFICE(WORKEDAT,WORKEDAS)|SECRETARYOFSTATEOFVERMONT'}"
42035,"{'ALVAHSABIN|SUCCESSOR|HOMERELIHUROYCE', 'ALVAHSABIN|RELIGION|BAPTISTS', 'ALVAHSABIN|BIRTHPLACE|GEORGIA,VERMONT', 'ALVAHSABIN|OFFICE(WORKEDAT,WORKEDAS)|SECRETARYOFSTATEOFVERMONT'}"
42036,"{'ALVAHSABIN|SUCCESSOR|HOMERELIHUROYCE', 'ALVAHSABIN|RELIGION|BAPTISTS', 'ALVAHSABIN|BIRTHPLACE|GEORGIA,VERMONT', 'ALVAHSABIN|OFFICE(WORKEDAT,WORKEDAS)|SECRETARYOFSTATEOFVERMONT'}"
42037,"{'ALBERTJENNINGSFOUNTAIN|BATTLES|AMERICANCIVILWAR', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|UNITEDSTATES', 'AMERICANCIVILWAR|COMMANDER|ABRAHAMLINCOLN'}"
42038,"{'ALBERTJENNINGSFOUNTAIN|BATTLES|AMERICANCIVILWAR', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|UNITEDSTATES', 'AMERICANCIVILWAR|COMMANDER|ABRAHAMLINCOLN'}"
42039,"{'ALBERTJENNINGSFOUNTAIN|BATTLES|AMERICANCIVILWAR', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBERTJENNINGSFOUNTAIN|BIRTHPLACE|UNITEDSTATES', 'AMERICANCIVILWAR|COMMANDER|ABRAHAMLINCOLN'}"
42040,"{'ALBERTB.WHITE|SUCCESSOR|WILLIAMM.O.DAWSON', 'CLEVELAND|COUNTRY|UNITEDSTATES', 'ALBERTB.WHITE|BIRTHPLACE|CLEVELAND', 'WILLIAMM.O.DAWSON|DEATHPLACE|CHARLESTON,WESTVIRGINIA'}"
42041,"{'ALBERTB.WHITE|SUCCESSOR|WILLIAMM.O.DAWSON', 'CLEVELAND|COUNTRY|UNITEDSTATES', 'ALBERTB.WHITE|BIRTHPLACE|CLEVELAND', 'WILLIAMM.O.DAWSON|DEATHPLACE|CHARLESTON,WESTVIRGINIA'}"
42042,"{'ALBERTB.WHITE|SUCCESSOR|WILLIAMM.O.DAWSON', 'CLEVELAND|COUNTRY|UNITEDSTATES', 'ALBERTB.WHITE|BIRTHPLACE|CLEVELAND', 'WILLIAMM.O.DAWSON|DEATHPLACE|CHARLESTON,WESTVIRGINIA'}"
42043,"{'ALBERTOTEISAIRE|SUCCESSOR|ISAACROJAS', 'ALBERTOTEISAIRE|BIRTHPLACE|MENDOZA,ARGENTINA', 'ALBERTOTEISAIRE|INOFFICEWHILEPRESIDENT|JUANPERON', 'JUANPERON|PARTY|LABOURPARTY(ARGENTINA)'}"
42044,"{'ALBERTOTEISAIRE|SUCCESSOR|ISAACROJAS', 'ALBERTOTEISAIRE|BIRTHPLACE|MENDOZA,ARGENTINA', 'ALBERTOTEISAIRE|INOFFICEWHILEPRESIDENT|JUANPERON', 'JUANPERON|PARTY|LABOURPARTY(ARGENTINA)'}"
42045,"{'ALBERTOTEISAIRE|SUCCESSOR|ISAACROJAS', 'ALBERTOTEISAIRE|BIRTHPLACE|MENDOZA,ARGENTINA', 'ALBERTOTEISAIRE|INOFFICEWHILEPRESIDENT|JUANPERON', 'JUANPERON|PARTY|LABOURPARTY(ARGENTINA)'}"
42046,"{'JENSHARTEL|CLUB|SVBABELSBERG03', '1.FCMAGDEBURG|MANAGER|JENSHARTEL', 'JENSHARTEL|CLUB|1.FCUNIONBERLIN', 'JENSHARTEL|CLUB|FSVZWICKAU'}"
42047,"{'ROLANDOMARAN|CLUB|CARRARESECALCIO', 'ROLANDOMARAN|CLUB|F.C.BARI1908', 'A.C.CHIEVOVERONA|MANAGER|ROLANDOMARAN', 'ROLANDOMARAN|PLACEOFBIRTH|ITALY'}"
42048,"{'ROLANDOMARAN|CLUB|CARRARESECALCIO', 'ROLANDOMARAN|CLUB|F.C.BARI1908', 'A.C.CHIEVOVERONA|MANAGER|ROLANDOMARAN', 'ROLANDOMARAN|PLACEOFBIRTH|ITALY'}"
42049,"{'ROLANDOMARAN|CLUB|CARRARESECALCIO', 'ROLANDOMARAN|CLUB|F.C.BARI1908', 'A.C.CHIEVOVERONA|MANAGER|ROLANDOMARAN', 'ROLANDOMARAN|PLACEOFBIRTH|ITALY'}"
42050,"{'MICHELEMARCOLINI|CLUB|TORINOF.C.', 'MICHELEMARCOLINI|CLUB|A.C.CHIEVOVERONA', 'MICHELEMARCOLINI|PLACEOFBIRTH|ITALY', 'A.C.LUMEZZANE|MANAGER|MICHELEMARCOLINI'}"
42051,"{'MICHELEMARCOLINI|CLUB|TORINOF.C.', 'MICHELEMARCOLINI|CLUB|A.C.CHIEVOVERONA', 'MICHELEMARCOLINI|PLACEOFBIRTH|ITALY', 'A.C.LUMEZZANE|MANAGER|MICHELEMARCOLINI'}"
42052,"{'MICHELEMARCOLINI|CLUB|TORINOF.C.', 'MICHELEMARCOLINI|CLUB|A.C.CHIEVOVERONA', 'MICHELEMARCOLINI|PLACEOFBIRTH|ITALY', 'A.C.LUMEZZANE|MANAGER|MICHELEMARCOLINI'}"
42053,"{'A.EDIMITRAEFXEINOUPOLIS|CHAIRMAN|ANTONISMILIONIS', 'A.EDIMITRAEFXEINOUPOLIS|NUMBEROFMEMBERS|1500', 'A.EDIMITRAEFXEINOUPOLIS|GROUND|EFXEINOUPOLI', 'A.EDIMITRAEFXEINOUPOLIS|LEAGUE|AEPSTH2NDGROUP'}"
42054,"{'A.EDIMITRAEFXEINOUPOLIS|CHAIRMAN|ANTONISMILIONIS', 'A.EDIMITRAEFXEINOUPOLIS|NUMBEROFMEMBERS|1500', 'A.EDIMITRAEFXEINOUPOLIS|GROUND|EFXEINOUPOLI', 'A.EDIMITRAEFXEINOUPOLIS|LEAGUE|AEPSTH2NDGROUP'}"
42055,"{'A.F.C.BLACKPOOL|GROUND|BLACKPOOL', 'BLACKPOOL|LEADER|CONSERVATIVEPARTY(UK)', 'STUARTPARKER(FOOTBALLER)|CLUB|STOCKPORTCOUNTYF.C.', 'A.F.C.BLACKPOOL|MANAGER|STUARTPARKER(FOOTBALLER)'}"
42056,"{'A.F.C.BLACKPOOL|GROUND|BLACKPOOL', 'BLACKPOOL|LEADER|CONSERVATIVEPARTY(UK)', 'STUARTPARKER(FOOTBALLER)|CLUB|STOCKPORTCOUNTYF.C.', 'A.F.C.BLACKPOOL|MANAGER|STUARTPARKER(FOOTBALLER)'}"
42057,"{'STUARTPARKER(FOOTBALLER)|CLUB|STOCKPORTCOUNTYF.C.', 'A.F.C.BLACKPOOL|GROUND|BLACKPOOL', 'BLACKPOOL|LEADER|GORDONMARSDEN', 'A.F.C.BLACKPOOL|MANAGER|STUARTPARKER(FOOTBALLER)'}"
42058,"{'STUARTPARKER(FOOTBALLER)|CLUB|STOCKPORTCOUNTYF.C.', 'A.F.C.BLACKPOOL|GROUND|BLACKPOOL', 'BLACKPOOL|LEADER|GORDONMARSDEN', 'A.F.C.BLACKPOOL|MANAGER|STUARTPARKER(FOOTBALLER)'}"
42059,"{'STUARTPARKER(FOOTBALLER)|CLUB|STOCKPORTCOUNTYF.C.', 'A.F.C.BLACKPOOL|GROUND|BLACKPOOL', 'BLACKPOOL|LEADER|GORDONMARSDEN', 'A.F.C.BLACKPOOL|MANAGER|STUARTPARKER(FOOTBALLER)'}"
42060,"{'A.F.C.FYLDE|NUMBEROFMEMBERS|3180', 'A.F.C.FYLDE|FULLNAME|ASSOCIATIONFOOTBALLCLUBFYLDE', 'A.F.C.FYLDE|GROUND|WARTON,FYLDE,LANCASHIRE', 'A.F.C.FYLDE|SEASON|2014'}"
42061,"{'A.F.C.FYLDE|NUMBEROFMEMBERS|3180', 'A.F.C.FYLDE|FULLNAME|ASSOCIATIONFOOTBALLCLUBFYLDE', 'A.F.C.FYLDE|GROUND|WARTON,FYLDE,LANCASHIRE', 'A.F.C.FYLDE|SEASON|2014'}"
42062,"{'A.F.C.FYLDE|NUMBEROFMEMBERS|3180', 'A.F.C.FYLDE|FULLNAME|ASSOCIATIONFOOTBALLCLUBFYLDE', 'A.F.C.FYLDE|GROUND|BRYNINGLANE', 'A.F.C.FYLDE|SEASON|2014'}"
42063,"{'A.F.C.FYLDE|NUMBEROFMEMBERS|3180', 'A.F.C.FYLDE|FULLNAME|ASSOCIATIONFOOTBALLCLUBFYLDE', 'A.F.C.FYLDE|GROUND|BRYNINGLANE', 'A.F.C.FYLDE|SEASON|2014'}"
42064,"{'A.F.C.FYLDE|NUMBEROFMEMBERS|3180', 'A.F.C.FYLDE|FULLNAME|ASSOCIATIONFOOTBALLCLUBFYLDE', 'A.F.C.FYLDE|GROUND|BRYNINGLANE', 'A.F.C.FYLDE|SEASON|2014'}"
42065,"{'PAULOSOUSA|CLUB|JUVENTUSF.C.', 'ACFFIORENTINA|MANAGER|PAULOSOUSA', 'PAULOSOUSA|CLUB|INTERMILAN', 'PAULOSOUSA|CLUB|MACCABITELAVIVF.C.'}"
42066,"{'PAULOSOUSA|CLUB|JUVENTUSF.C.', 'ACFFIORENTINA|MANAGER|PAULOSOUSA', 'PAULOSOUSA|CLUB|INTERMILAN', 'PAULOSOUSA|CLUB|MACCABITELAVIVF.C.'}"
42067,"{'PAULOSOUSA|CLUB|JUVENTUSF.C.', 'ACFFIORENTINA|MANAGER|PAULOSOUSA', 'PAULOSOUSA|CLUB|INTERMILAN', 'PAULOSOUSA|CLUB|MACCABITELAVIVF.C.'}"
42068,"{'AEKATHENSF.C.|NUMBEROFMEMBERS|69618', 'AEKATHENSF.C.|GROUND|GREECE', 'AEKATHENSF.C.|SEASON|2014', 'AEKATHENSF.C.|LEAGUE|SUPERLEAGUEGREECE'}"
42069,"{'AEKATHENSF.C.|NUMBEROFMEMBERS|69618', 'AEKATHENSF.C.|GROUND|GREECE', 'AEKATHENSF.C.|SEASON|2014', 'AEKATHENSF.C.|LEAGUE|SUPERLEAGUEGREECE'}"
42070,"{'SPORTPARKDETOEKOMST|OPERATOR|AFCAJAX', 'AFCAJAX(AMATEURS)|GROUND|SPORTPARKDETOEKOMST', 'SPORTPARKDETOEKOMST|OWNER|AFCAJAXN.V.', 'SPORTPARKDETOEKOMST|TENANT|JONGAJAX'}"
42071,"{'SPORTPARKDETOEKOMST|OPERATOR|AFCAJAX', 'AFCAJAX(AMATEURS)|GROUND|SPORTPARKDETOEKOMST', 'SPORTPARKDETOEKOMST|OWNER|AFCAJAXN.V.', 'SPORTPARKDETOEKOMST|TENANT|JONGAJAX'}"
42072,"{'SPORTPARKDETOEKOMST|OPERATOR|AFCAJAX', 'AFCAJAX(AMATEURS)|GROUND|SPORTPARKDETOEKOMST', 'SPORTPARKDETOEKOMST|OWNER|AFCAJAXN.V.', 'SPORTPARKDETOEKOMST|TENANT|JONGAJAX'}"
42073,"{'AFCAJAX(AMATEURS)|NUMBEROFMEMBERS|5000', 'AFCAJAX(AMATEURS)|SEASON|2014', 'AFCAJAX(AMATEURS)|FULLNAME|AMSTERDAMSCHEFOOTBALLCLUBAJAXAMATEURS', 'AFCAJAX(AMATEURS)|NICKNAME|JODEN,GODENZONEN'}"
42074,"{'AFCAJAX(AMATEURS)|NUMBEROFMEMBERS|5000', 'AFCAJAX(AMATEURS)|SEASON|2014', 'AFCAJAX(AMATEURS)|FULLNAME|AMSTERDAMSCHEFOOTBALLCLUBAJAXAMATEURS', 'AFCAJAX(AMATEURS)|NICKNAME|JODEN,GODENZONEN'}"
42075,"{'AFCAJAX(AMATEURS)|NUMBEROFMEMBERS|5000', 'AFCAJAX(AMATEURS)|SEASON|2014', 'AFCAJAX(AMATEURS)|FULLNAME|AMSTERDAMSCHEFOOTBALLCLUBAJAXAMATEURS', 'AFCAJAX(AMATEURS)|NICKNAME|JODEN,GODENZONEN'}"
42076,"{'JOHNVANDENBROM|CLUB|VITESSEARNHEM', 'JOHNVANDENBROM|CLUB|NETHERLANDSNATIONALFOOTBALLTEAM', 'JOHNVANDENBROM|CLUB|AFCAJAX', 'AZALKMAAR|MANAGER|JOHNVANDENBROM'}"
42077,"{'JOHNVANDENBROM|CLUB|VITESSEARNHEM', 'JOHNVANDENBROM|CLUB|NETHERLANDSNATIONALFOOTBALLTEAM', 'JOHNVANDENBROM|CLUB|AFCAJAX', 'AZALKMAAR|MANAGER|JOHNVANDENBROM'}"
42078,"{'JOHNVANDENBROM|CLUB|VITESSEARNHEM', 'JOHNVANDENBROM|CLUB|NETHERLANDSNATIONALFOOTBALLTEAM', 'JOHNVANDENBROM|CLUB|AFCAJAX', 'AZALKMAAR|MANAGER|JOHNVANDENBROM'}"
42079,"{'CAMPEONATOBRASILEIROSERIEC|CHAMPIONS|VILANOVAFUTEBOLCLUBE', 'ESTADIOMUNICIPALCOARACYDAMATAFONSECA|LOCATION|ALAGOAS', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|GROUND|ESTADIOMUNICIPALCOARACYDAMATAFONSECA', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|LEAGUE|CAMPEONATOBRASILEIROSERIEC'}"
42080,"{'ESTADIOMUNICIPALCOARACYDAMATAFONSECA|LOCATION|ALAGOAS', 'CAMPEONATOBRASILEIROSERIEC|COUNTRY|BRAZIL', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|LEAGUE|CAMPEONATOBRASILEIROSERIEC', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|GROUND|ESTADIOMUNICIPALCOARACYDAMATAFONSECA'}"
42081,"{'ESTADIOMUNICIPALCOARACYDAMATAFONSECA|LOCATION|ALAGOAS', 'CAMPEONATOBRASILEIROSERIEC|COUNTRY|BRAZIL', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|LEAGUE|CAMPEONATOBRASILEIROSERIEC', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|GROUND|ESTADIOMUNICIPALCOARACYDAMATAFONSECA'}"
42082,"{'ESTADIOMUNICIPALCOARACYDAMATAFONSECA|LOCATION|ARAPIRACA', 'CAMPEONATOBRASILEIROSERIEC|COUNTRY|BRAZIL', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|LEAGUE|CAMPEONATOBRASILEIROSERIEC', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|GROUND|ESTADIOMUNICIPALCOARACYDAMATAFONSECA'}"
42083,"{'ESTADIOMUNICIPALCOARACYDAMATAFONSECA|LOCATION|ARAPIRACA', 'CAMPEONATOBRASILEIROSERIEC|COUNTRY|BRAZIL', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|LEAGUE|CAMPEONATOBRASILEIROSERIEC', 'AGREMIACAOSPORTIVAARAPIRAQUENSE|GROUND|ESTADIOMUNICIPALCOARACYDAMATAFONSECA'}"
