,sd
41383,"{'BELGIUM|LANGUAGE|DUTCHLANGUAGE', 'ANTWERP|COUNTRY|BELGIUM', 'ANTWERPINTERNATIONALAIRPORT|CITYSERVED|ANTWERP', 'BELGIUM|LEADERNAME|PHILIPPEOFBELGIUM'}"
41384,"{'BELGIUM|LANGUAGE|DUTCHLANGUAGE', 'ANTWERP|COUNTRY|BELGIUM', 'ANTWERPINTERNATIONALAIRPORT|CITYSERVED|ANTWERP', 'BELGIUM|LEADERNAME|PHILIPPEOFBELGIUM'}"
41385,"{'BELGIUM|LANGUAGE|DUTCHLANGUAGE', 'ANTWERP|COUNTRY|BELGIUM', 'ANTWERPINTERNATIONALAIRPORT|CITYSERVED|ANTWERP', 'BELGIUM|LEADERNAME|PHILIPPEOFBELGIUM'}"
41386,"{'MADRID|COUNTRY|SPAIN', 'ADOLFOSUAREZMADRID-BARAJASAIRPORT|OPERATINGORGANISATION|ENAIRE', 'ADOLFOSUAREZMADRID-BARAJASAIRPORT|LOCATION|MADRID,PARACUELLOSDEJARAMA,SANSEBASTIANDELOSREYESANDALCOBENDAS', 'ENAIRE|LOCATIONCITY|MADRID'}"
41387,"{'MADRID|COUNTRY|SPAIN', 'ADOLFOSUAREZMADRID-BARAJASAIRPORT|OPERATINGORGANISATION|ENAIRE', 'ADOLFOSUAREZMADRID-BARAJASAIRPORT|LOCATION|MADRID,PARACUELLOSDEJARAMA,SANSEBASTIANDELOSREYESANDALCOBENDAS', 'ENAIRE|LOCATIONCITY|MADRID'}"
41388,"{'MADRID|COUNTRY|SPAIN', 'ADOLFOSUAREZMADRID-BARAJASAIRPORT|OPERATINGORGANISATION|ENAIRE', 'ADOLFOSUAREZMADRID-BARAJASAIRPORT|LOCATION|MADRID,PARACUELLOSDEJARAMA,SANSEBASTIANDELOSREYESANDALCOBENDAS', 'ENAIRE|LOCATIONCITY|MADRID'}"
41389,"{'AFONSOPENAINTERNATIONALAIRPORT|ELEVATIONABOVETHESEALEVEL(INMETRES)|911.0', 'INFRAERO|LOCATION|BRASILIA', 'AFONSOPENAINTERNATIONALAIRPORT|RUNWAYLENGTH|1800.0', 'AFONSOPENAINTERNATIONALAIRPORT|OPERATINGORGANISATION|INFRAERO'}"
41390,"{'AFONSOPENAINTERNATIONALAIRPORT|ELEVATIONABOVETHESEALEVEL(INMETRES)|911.0', 'INFRAERO|LOCATION|BRASILIA', 'AFONSOPENAINTERNATIONALAIRPORT|RUNWAYLENGTH|1800.0', 'AFONSOPENAINTERNATIONALAIRPORT|OPERATINGORGANISATION|INFRAERO'}"
41391,"{'AFONSOPENAINTERNATIONALAIRPORT|ELEVATIONABOVETHESEALEVEL(INMETRES)|911.0', 'INFRAERO|LOCATION|BRASILIA', 'AFONSOPENAINTERNATIONALAIRPORT|RUNWAYLENGTH|1800.0', 'AFONSOPENAINTERNATIONALAIRPORT|OPERATINGORGANISATION|INFRAERO'}"
41392,"{'AL-TAQADDUMAIRBASE|CITYSERVED|FALLUJAH', 'IRAQ|LEADERNAME|HAIDERAL-ABADI', 'IRAQ|LANGUAGE|ARABIC', 'FALLUJAH|COUNTRY|IRAQ'}"
41393,"{'AL-TAQADDUMAIRBASE|CITYSERVED|FALLUJAH', 'IRAQ|LEADERNAME|HAIDERAL-ABADI', 'IRAQ|LANGUAGE|ARABIC', 'FALLUJAH|COUNTRY|IRAQ'}"
41394,"{'AL-TAQADDUMAIRBASE|CITYSERVED|FALLUJAH', 'IRAQ|LEADERNAME|HAIDERAL-ABADI', 'IRAQ|LANGUAGE|ARABIC', 'FALLUJAH|COUNTRY|IRAQ'}"
41395,"{'ALLAMAIQBALINTERNATIONALAIRPORT|LOCATION|PUNJAB,PAKISTAN', 'LAHORE|COUNTRY|PAKISTAN', 'PAKISTAN|LEADERNAME|ANWARZAHEERJAMALI', 'ALLAMAIQBALINTERNATIONALAIRPORT|CITYSERVED|LAHORE'}"
41396,"{'ALLAMAIQBALINTERNATIONALAIRPORT|LOCATION|PUNJAB,PAKISTAN', 'LAHORE|COUNTRY|PAKISTAN', 'PAKISTAN|LEADERNAME|ANWARZAHEERJAMALI', 'ALLAMAIQBALINTERNATIONALAIRPORT|CITYSERVED|LAHORE'}"
41397,"{'ALLAMAIQBALINTERNATIONALAIRPORT|LOCATION|PUNJAB,PAKISTAN', 'LAHORE|COUNTRY|PAKISTAN', 'PAKISTAN|LEADERNAME|ANWARZAHEERJAMALI', 'ALLAMAIQBALINTERNATIONALAIRPORT|CITYSERVED|LAHORE'}"
41398,"{'ALLAMAIQBALINTERNATIONALAIRPORT|LOCATION|PUNJAB,PAKISTAN', 'LAHORE|COUNTRY|PAKISTAN', 'ALLAMAIQBALINTERNATIONALAIRPORT|CITYSERVED|LAHORE', 'PUNJAB,PAKISTAN|LEADERNAME|MALIKMUHAMMADRAFIQUERAJWANA'}"
41399,"{'ALLAMAIQBALINTERNATIONALAIRPORT|LOCATION|PUNJAB,PAKISTAN', 'LAHORE|COUNTRY|PAKISTAN', 'ALLAMAIQBALINTERNATIONALAIRPORT|CITYSERVED|LAHORE', 'PUNJAB,PAKISTAN|LEADERNAME|MALIKMUHAMMADRAFIQUERAJWANA'}"
41400,"{'ALLAMAIQBALINTERNATIONALAIRPORT|LOCATION|PUNJAB,PAKISTAN', 'LAHORE|COUNTRY|PAKISTAN', 'ALLAMAIQBALINTERNATIONALAIRPORT|CITYSERVED|LAHORE', 'PUNJAB,PAKISTAN|LEADERNAME|MALIKMUHAMMADRAFIQUERAJWANA'}"
41401,"{'ALDERNEYAIRPORT|1STRUNWAYSURFACETYPE|POACEAE', 'POACEAE|DIVISION|FLOWERINGPLANT', 'POACEAE|ORDER|POALES', 'POACEAE|ORDER|COMMELINIDS'}"
41402,"{'ALDERNEYAIRPORT|1STRUNWAYSURFACETYPE|POACEAE', 'POACEAE|DIVISION|FLOWERINGPLANT', 'POACEAE|ORDER|POALES', 'POACEAE|ORDER|COMMELINIDS'}"
41403,"{'ALDERNEYAIRPORT|1STRUNWAYSURFACETYPE|POACEAE', 'POACEAE|DIVISION|FLOWERINGPLANT', 'POACEAE|ORDER|POALES', 'POACEAE|ORDER|COMMELINIDS'}"
41404,"{'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|ISIS(BAND)', 'AARONTURNER|INSTRUMENT|SINGING', 'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUMAC(BAND)', 'AARONTURNER|GENRE|ELECTROACOUSTICMUSIC'}"
41405,"{'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|ISIS(BAND)', 'AARONTURNER|INSTRUMENT|SINGING', 'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUMAC(BAND)', 'AARONTURNER|GENRE|ELECTROACOUSTICMUSIC'}"
41406,"{'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|ISIS(BAND)', 'AARONTURNER|INSTRUMENT|SINGING', 'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUMAC(BAND)', 'AARONTURNER|GENRE|ELECTROACOUSTICMUSIC'}"
41407,"{'AARONTURNER|GENRE|BLACKMETAL', 'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUMAC(BAND)', 'AARONTURNER|INSTRUMENT|ELECTRICGUITAR', 'BLACKMETAL|MUSICFUSIONGENRE|DEATHMETAL'}"
41408,"{'AARONTURNER|GENRE|BLACKMETAL', 'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUMAC(BAND)', 'AARONTURNER|INSTRUMENT|ELECTRICGUITAR', 'BLACKMETAL|MUSICFUSIONGENRE|DEATHMETAL'}"
41409,"{'AARONTURNER|GENRE|BLACKMETAL', 'AARONTURNER|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|SUMAC(BAND)', 'AARONTURNER|INSTRUMENT|ELECTRICGUITAR', 'BLACKMETAL|MUSICFUSIONGENRE|DEATHMETAL'}"
41410,"{'ACEWILDER|BIRTHPLACE|SWEDEN', 'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|BIRTHYEAR|1982', 'ACEWILDER|BIRTHDATE|1982-07-23'}"
41411,"{'ACEWILDER|BIRTHPLACE|SWEDEN', 'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|BIRTHYEAR|1982', 'ACEWILDER|BIRTHDATE|1982-07-23'}"
41412,"{'ACEWILDER|BIRTHPLACE|SWEDEN', 'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|BIRTHYEAR|1982', 'ACEWILDER|BIRTHDATE|1982-07-23'}"
41413,"{'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|OCCUPATION|SONGWRITER', 'ACEWILDER|BIRTHYEAR|1982', 'ACEWILDER|BIRTHPLACE|STOCKHOLM'}"
41414,"{'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|OCCUPATION|SONGWRITER', 'ACEWILDER|BIRTHYEAR|1982', 'ACEWILDER|BIRTHPLACE|STOCKHOLM'}"
41415,"{'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|OCCUPATION|SONGWRITER', 'ACEWILDER|BIRTHYEAR|1982', 'ACEWILDER|BIRTHPLACE|STOCKHOLM'}"
41416,"{'ACEWILDER|BIRTHPLACE|SWEDEN', 'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|OCCUPATION|SONGWRITER', 'ACEWILDER|BIRTHYEAR|1982'}"
41417,"{'ACEWILDER|BIRTHPLACE|SWEDEN', 'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|OCCUPATION|SONGWRITER', 'ACEWILDER|BIRTHYEAR|1982'}"
41418,"{'ACEWILDER|BIRTHPLACE|SWEDEN', 'ACEWILDER|BACKGROUND|SOLOSINGER', 'ACEWILDER|OCCUPATION|SONGWRITER', 'ACEWILDER|BIRTHYEAR|1982'}"
41419,"{'AHMETERTEGUN|ORIGIN|WASHINGTON,D.C.', 'AHMETERTEGUN|GENRE|RHYTHMANDBLUES', 'AHMETERTEGUN|BACKGROUND|NONPERFORMINGPERSONNEL', 'AHMETERTEGUN|ORIGIN|UNITEDSTATES'}"
41420,"{'AHMETERTEGUN|ORIGIN|WASHINGTON,D.C.', 'AHMETERTEGUN|GENRE|RHYTHMANDBLUES', 'AHMETERTEGUN|BACKGROUND|NONPERFORMINGPERSONNEL', 'AHMETERTEGUN|ORIGIN|UNITEDSTATES'}"
41421,"{'AHMETERTEGUN|ORIGIN|WASHINGTON,D.C.', 'AHMETERTEGUN|GENRE|RHYTHMANDBLUES', 'AHMETERTEGUN|BACKGROUND|NONPERFORMINGPERSONNEL', 'AHMETERTEGUN|ORIGIN|UNITEDSTATES'}"
41422,"{'AHMETERTEGUN|GENRE|ROCKANDROLL', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ROCKANDROLL|STYLISTICORIGIN|BLUES', 'AHMETERTEGUN|ORIGIN|UNITEDSTATES'}"
41423,"{'AHMETERTEGUN|GENRE|ROCKANDROLL', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ROCKANDROLL|STYLISTICORIGIN|BLUES', 'AHMETERTEGUN|ORIGIN|UNITEDSTATES'}"
41424,"{'AHMETERTEGUN|GENRE|ROCKANDROLL', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ROCKANDROLL|STYLISTICORIGIN|BLUES', 'AHMETERTEGUN|ORIGIN|UNITEDSTATES'}"
41425,"{'ALBENNIEJONES|GENRE|RHYTHMANDBLUES', 'RHYTHMANDBLUES|STYLISTICORIGIN|BLUES', 'RHYTHMANDBLUES|DERIVATIVE|DISCO', 'ALBENNIEJONES|ACTIVEYEARSENDYEAR|1950'}"
41426,"{'ALBENNIEJONES|GENRE|RHYTHMANDBLUES', 'RHYTHMANDBLUES|STYLISTICORIGIN|BLUES', 'RHYTHMANDBLUES|DERIVATIVE|DISCO', 'ALBENNIEJONES|ACTIVEYEARSENDYEAR|1950'}"
41427,"{'ALBENNIEJONES|GENRE|RHYTHMANDBLUES', 'RHYTHMANDBLUES|STYLISTICORIGIN|BLUES', 'RHYTHMANDBLUES|DERIVATIVE|DISCO', 'ALBENNIEJONES|ACTIVEYEARSENDYEAR|1950'}"
41428,"{'JAZZ|STYLISTICORIGIN|BLUES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBENNIEJONES|BIRTHPLACE|UNITEDSTATES', 'ALBENNIEJONES|GENRE|JAZZ'}"
41429,"{'JAZZ|STYLISTICORIGIN|BLUES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBENNIEJONES|BIRTHPLACE|UNITEDSTATES', 'ALBENNIEJONES|GENRE|JAZZ'}"
41430,"{'JAZZ|STYLISTICORIGIN|BLUES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ALBENNIEJONES|BIRTHPLACE|UNITEDSTATES', 'ALBENNIEJONES|GENRE|JAZZ'}"
41431,"{'ALEKSANDRAKOVAC|BACKGROUND|SOLOSINGER', 'ALEKSANDRAKOVAC|BIRTHYEAR|1972', 'ALEKSANDRAKOVAC|GENRE|RHYTHMANDBLUES', 'ALEKSANDRAKOVAC|BIRTHPLACE|SOCIALISTREPUBLICOFSERBIA'}"
41432,"{'ALEKSANDRAKOVAC|BACKGROUND|SOLOSINGER', 'ALEKSANDRAKOVAC|BIRTHYEAR|1972', 'ALEKSANDRAKOVAC|GENRE|RHYTHMANDBLUES', 'ALEKSANDRAKOVAC|BIRTHPLACE|SOCIALISTREPUBLICOFSERBIA'}"
41433,"{'ALEKSANDRAKOVAC|BACKGROUND|SOLOSINGER', 'ALEKSANDRAKOVAC|BIRTHYEAR|1972', 'ALEKSANDRAKOVAC|GENRE|RHYTHMANDBLUES', 'ALEKSANDRAKOVAC|BIRTHPLACE|SOCIALISTREPUBLICOFSERBIA'}"
41434,"{'ALEXDAY|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHAMELEONCIRCUIT(BAND)', 'ALEXDAY|GENRE|ACOUSTICMUSIC', 'ALEXDAY|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHARLIEMCDONNELL', 'ALEXDAY|ACTIVEYEARSSTARTYEAR|2006'}"
41435,"{'ALEXDAY|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHAMELEONCIRCUIT(BAND)', 'ALEXDAY|GENRE|ACOUSTICMUSIC', 'ALEXDAY|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHARLIEMCDONNELL', 'ALEXDAY|ACTIVEYEARSSTARTYEAR|2006'}"
41436,"{'ALEXDAY|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHAMELEONCIRCUIT(BAND)', 'ALEXDAY|GENRE|ACOUSTICMUSIC', 'ALEXDAY|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHARLIEMCDONNELL', 'ALEXDAY|ACTIVEYEARSSTARTYEAR|2006'}"
41437,"{'ALFREDGARTHJONES|DEATHPLACE|LONDON', 'ALFREDGARTHJONES|BIRTHPLACE|ENGLAND', 'ALFREDGARTHJONES|BIRTHYEAR|1872', 'ALFREDGARTHJONES|BIRTHPLACE|MANCHESTER'}"
41438,"{'ALFREDGARTHJONES|DEATHPLACE|LONDON', 'ALFREDGARTHJONES|BIRTHPLACE|ENGLAND', 'ALFREDGARTHJONES|BIRTHYEAR|1872', 'ALFREDGARTHJONES|BIRTHPLACE|MANCHESTER'}"
41439,"{'ALFREDGARTHJONES|DEATHPLACE|LONDON', 'ALFREDGARTHJONES|BIRTHPLACE|ENGLAND', 'ALFREDGARTHJONES|BIRTHYEAR|1872', 'ALFREDGARTHJONES|BIRTHPLACE|MANCHESTER'}"
41440,"{'MONTEVIDEO|LEADERNAME|DANIELMARTINEZ(POLITICIAN)', 'MONTEVIDEO|COUNTRY|URUGUAY', 'ALFREDOZITARROSA|DEATHPLACE|MONTEVIDEO', 'URUGUAY|DEMONYM|URUGUAYANS'}"
41441,"{'MONTEVIDEO|LEADERNAME|DANIELMARTINEZ(POLITICIAN)', 'MONTEVIDEO|COUNTRY|URUGUAY', 'ALFREDOZITARROSA|DEATHPLACE|MONTEVIDEO', 'URUGUAY|DEMONYM|URUGUAYANS'}"
41442,"{'MONTEVIDEO|LEADERNAME|DANIELMARTINEZ(POLITICIAN)', 'MONTEVIDEO|COUNTRY|URUGUAY', 'ALFREDOZITARROSA|DEATHPLACE|MONTEVIDEO', 'URUGUAY|DEMONYM|URUGUAYANS'}"
41443,"{'ALFREDOZITARROSA|BACKGROUND|SOLOSINGER', 'ALFREDOZITARROSA|BIRTHPLACE|URUGUAY', 'ALFREDOZITARROSA|RECORDLABEL|RCARECORDS', 'ALFREDOZITARROSA|GENRE|CANDOMBE'}"
41444,"{'ALFREDOZITARROSA|BACKGROUND|SOLOSINGER', 'ALFREDOZITARROSA|BIRTHPLACE|URUGUAY', 'ALFREDOZITARROSA|RECORDLABEL|RCARECORDS', 'ALFREDOZITARROSA|GENRE|CANDOMBE'}"
41445,"{'ALFREDOZITARROSA|BACKGROUND|SOLOSINGER', 'ALFREDOZITARROSA|BIRTHPLACE|URUGUAY', 'ALFREDOZITARROSA|RECORDLABEL|RCARECORDS', 'ALFREDOZITARROSA|GENRE|CANDOMBE'}"
41446,"{'ALISONODONNELL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|FLIBBERTIGIBBET', 'ALISONODONNELL|ACTIVEYEARSSTARTYEAR|1963', 'ALISONODONNELL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|BAJIK', 'ALISONODONNELL|GENRE|FOLKMUSIC'}"
41447,"{'ALISONODONNELL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|FLIBBERTIGIBBET', 'ALISONODONNELL|ACTIVEYEARSSTARTYEAR|1963', 'ALISONODONNELL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|BAJIK', 'ALISONODONNELL|GENRE|FOLKMUSIC'}"
41448,"{'ALISONODONNELL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|FLIBBERTIGIBBET', 'ALISONODONNELL|ACTIVEYEARSSTARTYEAR|1963', 'ALISONODONNELL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|BAJIK', 'ALISONODONNELL|GENRE|FOLKMUSIC'}"
41449,"{'ALISONODONNELL|RECORDLABEL|DERAMRECORDS', 'DERAMRECORDS|LOCATION|LONDON', 'ALISONODONNELL|RECORDLABEL|FLOATINGWORLDRECORDS', 'ALISONODONNELL|GENRE|JAZZ'}"
41450,"{'ALISONODONNELL|RECORDLABEL|DERAMRECORDS', 'DERAMRECORDS|LOCATION|LONDON', 'ALISONODONNELL|RECORDLABEL|FLOATINGWORLDRECORDS', 'ALISONODONNELL|GENRE|JAZZ'}"
41451,"{'ALISONODONNELL|RECORDLABEL|DERAMRECORDS', 'DERAMRECORDS|LOCATION|LONDON', 'ALISONODONNELL|RECORDLABEL|FLOATINGWORLDRECORDS', 'ALISONODONNELL|GENRE|JAZZ'}"
41452,"{'ALLENFORREST|GENRE|ACOUSTICMUSIC', 'ALLENFORREST|BIRTHPLACE|FORTCAMPBELL', 'ALLENFORREST|BACKGROUND|SOLOSINGER', 'ALLENFORREST|BIRTHYEAR|1981'}"
41453,"{'ALLENFORREST|GENRE|ACOUSTICMUSIC', 'ALLENFORREST|BIRTHPLACE|FORTCAMPBELL', 'ALLENFORREST|BACKGROUND|SOLOSINGER', 'ALLENFORREST|BIRTHYEAR|1981'}"
41454,"{'ALLENFORREST|GENRE|ACOUSTICMUSIC', 'ALLENFORREST|BIRTHPLACE|FORTCAMPBELL', 'ALLENFORREST|BACKGROUND|SOLOSINGER', 'ALLENFORREST|BIRTHYEAR|1981'}"
41455,"{'ALLENFORREST|BIRTHPLACE|FORTCAMPBELL,KY,RAISEDINDOTHAN,AL', 'ALLENFORREST|GENRE|HIPHOPMUSIC', 'ALLENFORREST|BACKGROUND|SOLOSINGER', 'ALLENFORREST|BIRTHYEAR|1981'}"
41456,"{'ALLENFORREST|BIRTHPLACE|FORTCAMPBELL,KY,RAISEDINDOTHAN,AL', 'ALLENFORREST|GENRE|HIPHOPMUSIC', 'ALLENFORREST|BACKGROUND|SOLOSINGER', 'ALLENFORREST|BIRTHYEAR|1981'}"
41457,"{'ANDREWWHITE(MUSICIAN)|GENRE|ALTERNATIVEROCK', 'ALTERNATIVEROCK|STYLISTICORIGIN|PUNKROCK', 'ALTERNATIVEROCK|MUSICFUSIONGENRE|NUMETAL', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41458,"{'ANDREWWHITE(MUSICIAN)|GENRE|ALTERNATIVEROCK', 'ALTERNATIVEROCK|STYLISTICORIGIN|PUNKROCK', 'ALTERNATIVEROCK|MUSICFUSIONGENRE|NUMETAL', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41459,"{'ANDREWWHITE(MUSICIAN)|GENRE|ALTERNATIVEROCK', 'ALTERNATIVEROCK|STYLISTICORIGIN|PUNKROCK', 'ALTERNATIVEROCK|MUSICFUSIONGENRE|NUMETAL', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41460,"{'ANDERSOSBORNE|RECORDLABEL|SHANACHIERECORDS', 'ALLIGATORRECORDS|LOCATION|CHICAGO', 'ALLIGATORRECORDS|GENRE|BLUES', 'ANDERSOSBORNE|RECORDLABEL|ALLIGATORRECORDS'}"
41461,"{'ANDERSOSBORNE|RECORDLABEL|SHANACHIERECORDS', 'ALLIGATORRECORDS|LOCATION|CHICAGO', 'ALLIGATORRECORDS|GENRE|BLUES', 'ANDERSOSBORNE|RECORDLABEL|ALLIGATORRECORDS'}"
41462,"{'ANDERSOSBORNE|RECORDLABEL|SHANACHIERECORDS', 'ALLIGATORRECORDS|LOCATION|CHICAGO', 'ALLIGATORRECORDS|GENRE|BLUES', 'ANDERSOSBORNE|RECORDLABEL|ALLIGATORRECORDS'}"
41463,"{'ANDRA(SINGER)|BIRTHPLACE|ROMANIA', 'ANDRA(SINGER)|BACKGROUND|SOLOSINGER', 'ANDRA(SINGER)|OCCUPATION|SINGING', 'ANDRA(SINGER)|GENRE|DANCE-POP'}"
41464,"{'ANDRA(SINGER)|BIRTHPLACE|ROMANIA', 'ANDRA(SINGER)|BACKGROUND|SOLOSINGER', 'ANDRA(SINGER)|OCCUPATION|SINGING', 'ANDRA(SINGER)|GENRE|DANCE-POP'}"
41465,"{'ANDRA(SINGER)|BIRTHPLACE|ROMANIA', 'ANDRA(SINGER)|BACKGROUND|SOLOSINGER', 'ANDRA(SINGER)|OCCUPATION|SINGING', 'ANDRA(SINGER)|GENRE|DANCE-POP'}"
41466,"{'RHYTHMANDBLUES|DERIVATIVE|FUNK', 'RHYTHMANDBLUES|STYLISTICORIGIN|BLUES', 'ANDRA(SINGER)|GENRE|RHYTHMANDBLUES', 'RHYTHMANDBLUES|DERIVATIVE|DISCO'}"
41467,"{'RHYTHMANDBLUES|DERIVATIVE|FUNK', 'RHYTHMANDBLUES|STYLISTICORIGIN|BLUES', 'ANDRA(SINGER)|GENRE|RHYTHMANDBLUES', 'RHYTHMANDBLUES|DERIVATIVE|DISCO'}"
41468,"{'RHYTHMANDBLUES|DERIVATIVE|FUNK', 'RHYTHMANDBLUES|STYLISTICORIGIN|BLUES', 'ANDRA(SINGER)|GENRE|RHYTHMANDBLUES', 'RHYTHMANDBLUES|DERIVATIVE|DISCO'}"
41469,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JWAYDANMOYINE', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHRISTIANBURNS', 'TRANCEMUSIC|STYLISTICORIGIN|HOUSEMUSIC', 'ANDREWRAYEL|GENRE|TRANCEMUSIC'}"
41470,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JWAYDANMOYINE', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHRISTIANBURNS', 'TRANCEMUSIC|STYLISTICORIGIN|HOUSEMUSIC', 'ANDREWRAYEL|GENRE|TRANCEMUSIC'}"
41471,"{'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|JWAYDANMOYINE', 'ANDREWRAYEL|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|CHRISTIANBURNS', 'TRANCEMUSIC|STYLISTICORIGIN|HOUSEMUSIC', 'ANDREWRAYEL|GENRE|TRANCEMUSIC'}"
41472,"{'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|ACTIVEYEARSSTARTYEAR|2003', 'ANDREWWHITE(MUSICIAN)|GENRE|ALTERNATIVEROCK', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41473,"{'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|ACTIVEYEARSSTARTYEAR|2003', 'ANDREWWHITE(MUSICIAN)|GENRE|ALTERNATIVEROCK', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41474,"{'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|ACTIVEYEARSSTARTYEAR|2003', 'ANDREWWHITE(MUSICIAN)|GENRE|ALTERNATIVEROCK', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41475,"{'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|RECORDLABEL|UNIVERSALRECORDS(DEFUNCTRECORDLABEL)', 'ANDREWWHITE(MUSICIAN)|ACTIVEYEARSSTARTYEAR|2003', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41476,"{'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|RECORDLABEL|UNIVERSALRECORDS(DEFUNCTRECORDLABEL)', 'ANDREWWHITE(MUSICIAN)|ACTIVEYEARSSTARTYEAR|2003', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
41477,"{'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|KAISERCHIEFS', 'ANDREWWHITE(MUSICIAN)|RECORDLABEL|UNIVERSALRECORDS(DEFUNCTRECORDLABEL)', 'ANDREWWHITE(MUSICIAN)|ACTIVEYEARSSTARTYEAR|2003', 'ANDREWWHITE(MUSICIAN)|ASSOCIATEDBAND/ASSOCIATEDMUSICALARTIST|MARRYBANILOW'}"
